cycle_count,consistent_duration,low_time_variation,rapid_transactions,wallet,num_bought,num_sold,unique_nfts_bought,unique_nfts_sold,hold_time,first_activity,last_activity,activity_period,average_daily_transaction
4,True,1.0,0.0,w_1854349,97,28.0,95,28.0,0 days 16:24:02,2022-11-06 14:04:23,2022-12-24 12:05:35,47 days 22:01:12,2.6041666666666665
4,True,1.0,0.0,w_946314,5,6.0,3,4.0,0 days 04:17:30.400000,2023-04-10 01:12:19,2023-04-14 21:32:28,4 days 20:20:09,2.2
4,True,0.0,0.0,w_94523,370,336.0,361,334.0,0 days 15:14:54,2022-10-22 20:15:40,2023-12-07 18:39:35,410 days 22:23:55,1.7177615571776157
4,True,1.0,0.0,w_992800,6,6.0,2,2.0,0 days 00:03:32,2023-04-08 02:14:23,2023-04-08 02:49:47,0 days 00:35:24,12.0
4,True,0.25,0.0,w_988475,49,48.0,49,48.0,0 days 16:32:36,2023-02-26 12:27:35,2023-04-08 17:16:47,41 days 04:49:12,2.3095238095238093
4,True,1.0,0.0,w_1007858,6,5.0,2,2.0,0 days 00:03:16.800000,2023-04-06 08:21:35,2023-04-06 08:38:35,0 days 00:17:00,11.0
4,True,1.0,0.5,w_2469922,63,7.0,60,7.0,0 days 00:14:48.800000,2022-05-30 05:09:24,2022-05-30 06:15:21,0 days 01:05:57,70.0
4,True,1.0,0.0,w_979513,6,6.0,2,2.0,0 days 00:03:24,2023-04-10 01:12:47,2023-04-10 01:43:59,0 days 00:31:12,12.0
4,True,1.0,0.0,w_1012972,5,7.0,5,7.0,0 days 02:09:02,2023-04-04 17:47:14,2023-04-05 18:34:57,1 days 00:47:43,6.0
4,True,1.0,0.25,w_1732181,4,3.0,1,1.0,0 days 08:46:24,2022-12-02 06:47:11,2022-12-03 09:09:23,1 days 02:22:12,3.5
4,True,1.0,0.0,w_88282,850,621.0,713,562.0,0 days 10:31:50.666666666,2021-08-27 01:25:44,2023-12-21 14:03:47,846 days 12:38:03,1.7367178276269186
4,True,1.0,0.0,w_1722068,8,7.0,5,4.0,0 days 00:05:36,2022-12-05 04:17:11,2022-12-05 04:48:59,0 days 00:31:48,15.0
4,True,1.0,0.0,w_910002,6,6.0,2,2.0,0 days 00:04:24,2023-04-20 02:01:35,2023-04-20 02:24:59,0 days 00:23:24,12.0
4,True,0.5,0.25,w_1751431,32,27.0,23,18.0,0 days 00:29:06.222222222,2022-11-29 05:49:23,2022-11-29 09:10:47,0 days 03:21:24,59.0
4,True,1.0,0.5,w_89761,294,521.0,22,15.0,0 days 00:03:40,2023-01-31 05:54:59,2023-12-08 20:40:51,311 days 14:45:52,2.6121794871794872
4,True,1.0,0.0,w_1160647,7,5.0,4,3.0,0 days 00:16:36,2023-03-16 08:38:59,2023-03-16 13:00:23,0 days 04:21:24,12.0
4,False,1.0,0.0,w_672483,717,684.0,663,640.0,0 days 14:31:45,2021-10-01 20:09:01,2023-06-15 21:18:47,622 days 01:09:46,2.248796147672552
4,True,0.25,0.0,w_678004,84,34.0,84,34.0,0 days 00:56:06,2023-06-13 19:52:57,2023-06-14 13:46:45,0 days 17:53:48,118.0
4,True,0.0,0.0,w_1186633,995,1033.0,956,988.0,0 days 19:03:08,2021-08-28 05:38:17,2023-03-10 22:50:59,559 days 17:12:42,3.621428571428571
4,True,0.5,0.0,w_631483,5,4.0,4,3.0,0 days 01:38:12,2023-06-27 09:19:06,2023-06-28 00:05:34,0 days 14:46:28,9.0
4,True,0.0,0.0,w_2007,68,61.0,68,61.0,0 days 02:36:24,2023-11-22 05:24:23,2023-12-22 16:31:35,30 days 11:07:12,4.161290322580645
4,True,1.0,0.0,w_2264912,918,167.0,918,167.0,0 days 11:00:34.312101910,2022-04-11 06:29:26,2022-07-25 04:43:27,104 days 22:14:01,10.333333333333334
4,True,0.0,0.0,w_2264188,37,35.0,37,35.0,0 days 23:34:52,2022-07-05 16:26:57,2022-07-25 03:40:08,19 days 11:13:11,3.6
4,False,1.0,0.0,w_660891,126,111.0,125,110.0,0 days 01:58:48,2022-11-18 06:43:35,2023-06-19 06:42:59,212 days 23:59:24,1.1126760563380282
4,True,0.0,0.0,w_77432,325,733.0,325,729.0,0 days 08:38:16,2023-08-28 10:05:24,2023-12-11 02:01:46,104 days 15:56:22,10.076190476190476
4,True,0.0,0.0,w_764149,396,693.0,369,648.0,0 days 02:10:24,2021-10-31 02:19:17,2023-05-22 15:57:11,568 days 13:37:54,1.913884007029877
4,True,0.25,0.0,w_764996,6,6.0,5,5.0,0 days 00:52:14,2023-05-21 23:35:37,2023-05-22 12:26:44,0 days 12:51:07,12.0
4,True,0.0,0.0,w_756346,3,3.0,3,3.0,0 days 00:22:24,2023-05-23 23:08:33,2023-05-24 12:26:26,0 days 13:17:53,6.0
4,False,1.0,0.0,w_1549634,26,18.0,23,18.0,0 days 00:18:00,2022-12-27 23:53:11,2023-01-03 11:50:35,6 days 11:57:24,6.285714285714286
4,True,1.0,0.0,w_799075,13,43.0,13,30.0,0 days 00:37:12.454545454,2023-05-14 14:32:49,2023-05-14 15:47:42,0 days 01:14:53,56.0
4,True,0.5,0.0,w_1132253,223,203.0,223,203.0,0 days 15:44:21,2023-03-08 18:50:35,2023-04-02 16:10:47,24 days 21:20:12,17.04
4,True,0.75,0.0,w_707494,161,206.0,159,203.0,0 days 01:21:39.882352941,2023-02-22 11:01:35,2023-06-06 06:04:15,103 days 19:02:40,3.5288461538461537
4,True,1.0,0.0,w_75078,109,795.0,106,780.0,0 days 05:40:50,2022-11-14 13:22:07,2023-12-11 14:11:51,392 days 00:49:44,2.300254452926209
4,True,1.0,0.0,w_740931,4,5.0,3,3.0,0 days 01:01:45,2023-05-28 08:12:08,2023-05-28 11:06:52,0 days 02:54:44,9.0
3,True,1.0,0.0,w_1818061,3,3.0,1,1.0,0 days 00:03:52,2022-11-13 23:47:59,2022-11-14 00:04:23,0 days 00:16:24,6.0
3,False,1.0,0.0,w_998432,644,573.0,525,473.0,0 days 20:32:48,2022-06-09 11:22:23,2023-04-07 09:26:35,301 days 22:04:12,4.029801324503311
3,True,1.0,0.0,w_975865,5,5.0,5,5.0,0 days 03:18:44.400000,2023-04-10 04:14:41,2023-04-10 16:00:50,0 days 11:46:09,10.0
3,True,1.0,0.0,w_126679,4,3.0,1,1.0,0 days 11:31:33.666666666,2023-11-29 05:29:28,2023-11-30 16:28:49,1 days 10:59:21,3.5
3,True,0.0,0.0,w_1288915,209,1031.0,198,1019.0,0 days 15:09:12,2021-05-03 15:15:35,2023-03-31 18:38:59,697 days 03:23:24,1.7765042979942691
3,True,1.0,0.0,w_1266337,3,3.0,1,2.0,0 days 00:08:24,2023-02-21 11:00:23,2023-02-23 10:20:36,1 days 23:20:13,3.0
3,True,1.0,0.0,w_2105717,61,12.0,46,12.0,0 days 00:03:46.500000,2022-08-11 19:48:34,2022-09-08 00:26:27,27 days 04:37:53,2.607142857142857
3,False,1.0,0.6666666666666666,w_47322,882,198.0,838,197.0,0 days 01:35:18,2022-01-30 17:10:14,2023-12-22 02:00:47,690 days 08:50:33,1.5629522431259044
3,True,0.3333333333333333,0.0,w_392959,762,665.0,751,660.0,0 days 12:15:33,2022-09-25 03:48:37,2023-09-15 10:51:37,355 days 07:03:00,4.008426966292135
3,True,1.0,0.0,w_1306981,39,38.0,36,37.0,0 days 02:33:37.200000,2023-02-01 03:21:12,2023-02-16 22:36:43,15 days 19:15:31,4.8125
3,True,0.0,0.0,w_125420,511,529.0,510,529.0,0 days 20:10:24,2022-02-21 14:41:27,2023-11-30 21:28:35,647 days 06:47:08,1.6049382716049383
3,True,1.0,0.0,w_1252236,6,7.0,3,3.0,0 days 00:29:03,2023-02-25 18:42:35,2023-02-25 20:23:59,0 days 01:41:24,13.0
3,True,1.0,0.0,w_3914470,3,3.0,1,2.0,0 days 00:19:47,2018-12-27 18:55:51,2018-12-27 19:55:10,0 days 00:59:19,6.0
3,True,1.0,0.0,w_3900750,4,3.0,2,2.0,0 days 00:03:13.500000,2020-07-19 13:57:34,2020-07-19 17:26:36,0 days 03:29:02,7.0
3,True,1.0,0.0,w_3900772,5,5.0,5,5.0,0 days 00:15:18,2020-07-18 16:57:58,2020-07-18 18:44:30,0 days 01:46:32,10.0
3,True,1.0,0.0,w_3897386,6,6.0,5,6.0,0 days 00:02:56,2020-10-03 19:07:46,2020-10-12 07:09:26,8 days 12:01:40,1.3333333333333333
3,True,1.0,0.0,w_3897387,5,5.0,5,5.0,0 days 00:06:22,2020-10-03 19:41:06,2020-10-12 07:09:26,8 days 11:28:20,1.1111111111111112
3,False,1.0,0.0,w_49293,470,505.0,470,505.0,0 days 00:31:00,2023-08-11 10:21:47,2023-12-20 23:01:59,131 days 12:40:12,7.386363636363637
3,True,1.0,0.0,w_1312990,3,2.0,1,1.0,0 days 00:03:36,2023-02-15 17:34:11,2023-02-15 17:47:47,0 days 00:13:36,5.0
3,True,1.0,0.0,w_1247716,3,2.0,1,1.0,0 days 00:16:12,2023-02-26 17:25:11,2023-02-26 18:12:23,0 days 00:47:12,5.0
3,False,1.0,0.3333333333333333,w_49765,963,1069.0,935,1023.0,0 days 03:32:52.500000,2021-06-02 15:10:43,2023-12-16 07:46:59,926 days 16:36:16,2.192017259978425
3,False,1.0,0.0,w_5095,808,913.0,796,899.0,0 days 06:21:40,2022-07-03 23:16:42,2023-12-22 12:08:11,536 days 12:51:29,3.2048417132216014
3,True,0.0,0.0,w_5244,185,207.0,185,207.0,0 days 03:49:00,2023-11-24 14:52:59,2023-12-22 14:38:35,27 days 23:45:36,14.0
3,False,1.0,0.0,w_12307,2266,949.0,1992,899.0,0 days 01:05:12,2021-09-02 06:18:22,2023-12-22 04:36:11,840 days 22:17:49,3.822829964328181
3,True,1.0,0.0,w_2090847,12,9.0,10,7.0,0 days 12:45:49.500000,2022-08-25 09:54:55,2022-09-12 11:13:02,18 days 01:18:07,1.105263157894737
3,False,1.0,0.0,w_53060,64,17.0,56,17.0,0 days 02:22:01,2023-12-08 05:56:00,2023-12-15 19:23:02,7 days 13:27:02,10.125
3,True,1.0,0.0,w_2090408,15,12.0,12,12.0,0 days 10:07:43.714285714,2022-08-21 10:50:55,2022-09-12 16:07:16,22 days 05:16:21,1.173913043478261
3,True,1.0,0.0,w_1238002,6,2.0,4,1.0,0 days 00:38:30,2023-02-28 11:10:35,2023-02-28 12:35:59,0 days 01:25:24,8.0
3,False,1.0,0.0,w_53504,519,1149.0,514,1067.0,0 days 04:11:27,2021-12-14 14:47:16,2023-12-15 11:40:59,730 days 20:53:43,2.281805745554036
3,True,0.3333333333333333,0.0,w_2171235,9,8.0,6,4.0,0 days 00:06:51,2022-08-20 03:27:07,2022-08-20 08:17:24,0 days 04:50:17,17.0
3,False,1.0,0.0,w_550874,2080,2060.0,1920,1903.0,0 days 00:42:12,2022-08-01 23:07:10,2023-07-21 14:52:11,353 days 15:45:01,11.694915254237287
3,True,1.0,0.0,w_1224151,65,50.0,61,47.0,0 days 21:32:16.142857142,2022-12-15 20:58:57,2023-03-03 06:46:24,77 days 09:47:27,1.4743589743589745
3,False,1.0,0.0,w_1225498,77,42.0,62,39.0,0 days 00:14:24,2023-02-27 13:52:23,2023-03-06 03:22:47,6 days 13:30:24,17.0
3,True,1.0,0.6666666666666666,w_2060538,3,4.0,1,2.0,0 days 00:01:20.333333333,2022-09-20 13:43:39,2022-09-20 14:14:10,0 days 00:30:31,7.0
3,True,1.0,0.0,w_2060732,3,4.0,1,2.0,0 days 00:02:05.666666666,2022-09-20 13:04:57,2022-09-20 13:37:52,0 days 00:32:55,7.0
3,True,1.0,0.0,w_583514,25,29.0,25,29.0,0 days 00:51:30.666666666,2023-07-04 11:46:59,2023-07-12 01:54:11,7 days 14:07:12,6.75
3,True,1.0,0.0,w_1213628,5,2.0,4,2.0,0 days 00:04:48,2023-03-05 11:08:11,2023-03-05 11:20:59,0 days 00:12:48,7.0
3,False,1.0,0.0,w_12053,63,69.0,62,68.0,0 days 01:43:15.396226415,2023-12-12 06:21:23,2023-12-21 20:33:35,9 days 14:12:12,13.2
3,False,1.0,0.0,w_598060,543,525.0,541,523.0,0 days 01:14:24,2023-02-01 22:36:23,2023-07-07 03:46:35,155 days 05:10:12,6.846153846153846
3,True,1.0,0.0,w_2212216,3,3.0,1,1.0,0 days 00:02:09,2022-08-08 13:00:15,2022-08-08 13:17:21,0 days 00:17:06,6.0
3,True,1.0,0.0,w_2705504,3,3.0,1,1.0,0 days 00:01:40.666666666,2022-05-02 00:39:35,2022-05-02 00:48:35,0 days 00:09:00,6.0
3,True,1.0,0.0,w_2212220,3,3.0,1,1.0,0 days 00:10:08,2022-08-08 12:40:30,2022-08-08 13:14:39,0 days 00:34:09,6.0
3,True,1.0,0.0,w_2212356,3,3.0,1,1.0,0 days 00:02:39,2022-08-08 12:25:24,2022-08-08 12:36:30,0 days 00:11:06,6.0
3,True,1.0,0.0,w_2216521,5,6.0,5,5.0,0 days 00:21:09.666666666,2022-08-07 08:11:19,2022-08-07 09:35:36,0 days 01:24:17,11.0
3,True,1.0,0.0,w_1202757,18,12.0,16,11.0,0 days 00:06:06,2023-02-19 12:54:59,2023-03-07 13:05:47,16 days 00:10:48,1.7647058823529411
3,False,1.0,0.6666666666666666,w_120519,545,612.0,533,602.0,0 days 07:14:24,2021-12-13 17:31:13,2023-12-05 16:35:59,721 days 23:04:46,1.6024930747922437
3,True,1.0,0.0,w_2036309,3,3.0,2,2.0,0 days 00:36:21,2022-09-24 23:27:58,2022-09-25 11:30:31,0 days 12:02:33,6.0
3,True,1.0,0.0,w_2220786,3,3.0,1,1.0,0 days 00:11:05,2022-08-06 04:18:45,2022-08-06 06:38:31,0 days 02:19:46,6.0
3,True,1.0,0.0,w_2221132,3,3.0,1,1.0,0 days 00:09:16,2022-08-06 03:37:27,2022-08-06 04:13:03,0 days 00:35:36,6.0
3,False,1.0,0.0,w_631485,1825,1004.0,1671,905.0,0 days 02:12:48,2022-03-10 04:01:10,2023-12-01 21:36:35,631 days 17:35:25,4.47626582278481
3,True,0.6666666666666666,0.0,w_14179,709,672.0,694,670.0,0 days 20:34:36,2022-11-04 03:57:47,2023-12-22 14:23:11,413 days 10:25:24,3.335748792270532
3,True,0.0,0.0,w_13866,184,737.0,117,352.0,0 days 00:18:16,2021-11-24 14:55:43,2023-12-21 15:55:53,757 days 01:00:10,1.2150395778364116
3,True,1.0,0.0,w_2666705,3,2.0,1,1.0,0 days 00:04:33.500000,2022-05-06 23:42:31,2022-05-06 23:59:11,0 days 00:16:40,5.0
3,True,1.0,0.6666666666666666,w_1181138,149,3.0,149,3.0,0 days 01:38:06,2023-03-12 10:41:11,2023-03-17 05:12:23,4 days 18:31:12,30.4
3,False,1.0,0.0,w_117000,632,534.0,563,447.0,0 days 06:08:32.533333333,2022-01-08 21:37:40,2023-12-20 21:50:10,711 days 00:12:30,1.6376404494382022
3,False,1.0,0.0,w_116367,1866,1859.0,1805,1808.0,0 days 01:07:24,2022-09-15 20:16:59,2023-12-02 20:54:23,443 days 00:37:24,8.38963963963964
3,True,0.0,0.0,w_660689,374,1190.0,302,1040.0,0 days 11:22:24,2023-01-19 03:35:11,2023-06-19 08:42:59,151 days 05:07:48,10.289473684210526
3,True,1.0,0.3333333333333333,w_143443,176,503.0,174,501.0,0 days 00:03:18.500000,2022-06-28 02:57:45,2023-11-28 11:14:39,518 days 08:16:54,1.3082851637764932
3,True,1.0,0.0,w_1437448,96,58.0,91,58.0,0 days 08:09:36,2022-12-27 14:54:23,2023-01-18 11:34:59,21 days 20:40:36,7.0
3,True,0.0,0.0,w_14219,187,186.0,187,186.0,0 days 13:40:36,2023-10-31 18:00:47,2023-12-22 18:08:47,52 days 00:08:00,7.037735849056604
3,True,1.0,0.0,w_1449695,3,3.0,1,1.0,0 days 00:19:15,2023-01-16 02:42:37,2023-01-16 03:55:52,0 days 01:13:15,6.0
3,True,0.6666666666666666,0.0,w_14497,373,376.0,253,248.0,0 days 03:50:44,2022-11-15 05:32:23,2023-12-21 14:26:23,401 days 08:54:00,1.86318407960199
3,True,0.0,0.0,w_67977,1002,1082.0,968,1064.0,0 days 03:06:08,2022-06-02 06:11:34,2023-12-12 17:50:59,558 days 11:39:25,3.7280858676207513
3,True,0.0,0.0,w_1160468,327,331.0,327,329.0,0 days 02:13:12,2022-09-06 18:15:44,2023-03-19 02:41:59,193 days 08:26:15,3.391752577319588
3,True,1.0,0.0,w_1154926,3,2.0,1,1.0,0 days 00:03:36,2023-03-17 03:42:35,2023-03-17 03:54:23,0 days 00:11:48,5.0
3,True,1.0,0.0,w_1155301,3,4.0,1,2.0,0 days 05:29:45,2023-03-16 10:01:00,2023-03-17 02:51:21,0 days 16:50:21,7.0
3,True,0.0,0.0,w_721875,232,370.0,228,363.0,0 days 00:36:12,2022-07-07 02:10:30,2023-06-02 13:48:23,330 days 11:37:53,1.8187311178247727
3,True,0.0,0.0,w_306670,213,1342.0,192,1258.0,0 days 12:03:36,2021-09-16 14:53:56,2023-10-11 18:21:35,755 days 03:27:39,2.056878306878307
3,False,1.0,0.0,w_1469372,15,11.0,13,10.0,0 days 00:01:24,2022-12-31 05:02:35,2023-01-13 12:46:47,13 days 07:44:12,1.8571428571428568
3,True,0.0,0.0,w_147492,434,899.0,419,848.0,0 days 02:11:12,2021-08-26 01:12:18,2023-11-29 22:20:59,825 days 21:08:41,1.6138014527845037
3,True,0.0,0.0,w_231298,427,387.0,405,362.0,0 days 20:11:48,2022-01-20 00:50:33,2023-11-05 20:10:11,654 days 19:19:38,1.242748091603053
3,True,1.0,0.0,w_2612597,29,12.0,29,12.0,0 days 05:08:11.363636363,2022-05-09 23:09:43,2022-05-15 04:40:19,5 days 05:30:36,6.833333333333333
3,True,1.0,0.0,w_730702,97,50.0,95,50.0,0 days 10:38:05.530612244,2023-05-19 20:02:25,2023-06-26 09:16:02,37 days 13:13:37,3.8684210526315774
3,False,1.0,0.0,w_743382,245,94.0,244,93.0,0 days 01:43:18.500000,2023-03-21 07:10:50,2023-05-27 14:29:56,67 days 07:19:06,4.985294117647059
3,True,0.0,0.0,w_112693,278,779.0,273,727.0,0 days 12:35:24,2021-08-14 01:38:24,2023-12-22 14:18:11,860 days 12:39:47,1.227642276422764
3,True,1.0,0.0,w_1130502,3,4.0,2,2.0,0 days 00:10:48,2023-03-20 08:08:59,2023-03-20 08:57:23,0 days 00:48:24,7.0
3,False,1.0,0.3333333333333333,w_739234,200,898.0,196,848.0,0 days 00:04:24,2022-08-07 15:50:29,2023-05-29 01:47:35,294 days 09:57:06,3.7220338983050847
3,False,1.0,0.3333333333333333,w_1498384,126,129.0,125,127.0,0 days 00:04:36,2022-12-20 12:34:47,2023-01-10 08:28:11,20 days 19:53:24,12.142857142857142
3,False,1.0,0.3333333333333333,w_14854,750,791.0,661,710.0,0 days 11:56:20.117647058,2021-09-01 07:04:57,2023-12-22 18:54:11,842 days 11:49:14,1.8279952550415184
3,False,1.0,0.0,w_1488,694,556.0,692,553.0,0 days 04:50:24,2023-11-24 03:40:47,2023-12-22 17:12:35,28 days 13:31:48,43.10344827586207
3,True,0.6666666666666666,0.0,w_232872,138,16.0,138,16.0,0 days 16:50:43,2023-11-04 10:56:39,2023-11-06 01:51:47,1 days 14:55:08,77.0
3,True,0.0,0.0,w_112469,452,798.0,444,742.0,0 days 03:57:22.285714285,2022-07-07 15:35:43,2023-12-20 18:02:23,531 days 02:26:40,2.349624060150376
3,False,1.0,0.0,w_754451,989,1188.0,872,1125.0,0 days 01:48:24,2021-12-30 05:37:08,2023-05-24 21:50:23,510 days 16:13:15,4.260273972602739
3,True,1.0,0.0,w_1117717,197,273.0,181,249.0,0 days 01:38:48,2022-02-20 23:21:22,2023-03-22 04:21:23,394 days 05:00:01,1.1898734177215189
3,True,0.6666666666666666,0.0,w_1533596,8,8.0,8,8.0,0 days 04:05:36,2023-01-03 22:33:47,2023-01-05 18:26:59,1 days 19:53:12,8.0
3,True,1.0,0.0,w_336313,10,687.0,8,678.0,0 days 00:05:16,2022-03-09 23:10:42,2023-11-21 04:09:26,621 days 04:58:44,1.1205787781350482
3,True,1.0,0.0,w_75619,439,426.0,85,83.0,0 days 00:06:18.333333333,2022-06-29 18:57:21,2023-12-11 11:42:23,529 days 16:45:02,1.6320754716981132
3,True,0.0,0.0,w_756382,2,2.0,2,2.0,0 days 00:30:28,2023-05-23 23:07:57,2023-05-24 12:19:35,0 days 13:11:38,4.0
3,True,0.3333333333333333,0.0,w_764351,44,48.0,44,48.0,0 days 14:18:46,2023-05-04 07:57:06,2023-05-22 15:05:06,18 days 07:08:00,4.842105263157895
3,False,1.0,0.0,w_152334,695,806.0,683,762.0,0 days 09:57:08,2021-09-14 21:56:34,2023-11-26 15:38:47,802 days 17:42:13,1.869240348692404
3,False,1.0,0.0,w_2355170,4,3.0,1,1.0,0 days 05:09:24.333333333,2022-06-30 16:21:39,2022-07-03 10:35:47,2 days 18:14:08,2.333333333333333
3,False,0.6666666666666666,0.6666666666666666,w_154037,697,398.0,626,379.0,0 days 06:37:00,2021-03-13 05:22:50,2023-12-21 13:59:18,1013 days 08:36:28,1.0798816568047338
3,True,1.0,0.0,w_2578332,61,75.0,59,72.0,0 days 00:05:38.833333333,2022-03-17 22:06:43,2022-05-18 20:32:19,61 days 22:25:36,2.193548387096774
3,True,1.0,0.0,w_256545,29,20.0,12,11.0,0 days 08:45:23.333333333,2023-10-23 16:12:37,2023-10-27 10:46:41,3 days 18:34:04,12.25
3,True,0.6666666666666666,0.0,w_2573450,14,15.0,1,1.0,0 days 06:11:41,2022-05-06 08:59:18,2022-05-26 12:07:46,20 days 03:08:28,1.380952380952381
3,True,1.0,0.0,w_1930722,19,7.0,19,7.0,0 days 01:45:45.750000,2022-10-22 11:15:23,2022-10-25 23:53:41,3 days 12:38:18,6.5
3,True,0.0,0.0,w_19324,198,244.0,193,240.0,0 days 01:01:44,2023-10-13 08:02:25,2023-12-21 00:25:53,68 days 16:23:28,6.405797101449275
3,False,1.0,0.0,w_19325,163,390.0,163,379.0,0 days 00:09:48,2023-04-07 14:27:23,2023-12-21 00:25:53,257 days 09:58:30,2.143410852713178
3,True,1.0,0.0,w_1932514,14,9.0,7,4.0,0 days 00:04:30.666666666,2022-10-22 03:08:59,2022-10-22 03:35:59,0 days 00:27:00,23.0
3,True,0.3333333333333333,0.0,w_159462,978,2886.0,941,2752.0,0 days 10:23:24,2022-03-11 03:28:40,2023-12-05 06:13:47,634 days 02:45:07,6.08503937007874
3,True,1.0,0.0,w_1081924,3,2.0,1,1.0,0 days 00:08:18,2023-03-27 04:45:11,2023-03-27 05:07:59,0 days 00:22:48,5.0
3,True,1.0,0.0,w_2547545,3,3.0,3,3.0,0 days 12:49:03,2022-05-21 17:56:35,2022-05-22 06:51:54,0 days 12:55:19,6.0
3,False,1.0,0.0,w_834660,22,19.0,14,15.0,0 days 16:29:15.933333333,2023-04-12 13:26:21,2023-05-07 05:19:27,24 days 15:53:06,1.64
3,False,1.0,0.0,w_1663800,72,40.0,66,27.0,0 days 21:04:12,2022-09-04 13:14:33,2022-12-16 10:07:47,102 days 20:53:14,1.087378640776699
3,False,1.0,0.0,w_1673894,3,3.0,3,3.0,0 days 02:34:38,2022-12-13 08:02:00,2022-12-14 17:42:13,1 days 09:40:13,3.0
3,True,1.0,0.6666666666666666,w_84708,1268,1186.0,1184,1145.0,0 days 11:16:53.142857142,2021-08-19 17:29:35,2023-12-13 14:32:10,845 days 21:02:35,2.900709219858156
3,True,1.0,0.0,w_865365,22,14.0,9,8.0,0 days 00:06:31.928571428,2023-04-27 15:50:02,2023-04-27 16:08:24,0 days 00:18:22,36.0
3,False,1.0,0.0,w_854697,67,52.0,63,50.0,0 days 01:22:54,2023-04-25 02:37:35,2023-04-29 16:54:23,4 days 14:16:48,23.8
3,True,1.0,0.0,w_1704267,14,13.0,11,10.0,0 days 00:04:32,2022-12-07 18:42:23,2022-12-08 23:03:35,1 days 04:21:12,13.5
3,True,0.3333333333333333,0.0,w_168133,59,97.0,59,97.0,0 days 23:05:26,2023-08-21 17:21:49,2023-11-23 00:05:57,93 days 06:44:08,1.6595744680851063
3,True,1.0,0.0,w_316441,330,683.0,298,652.0,0 days 11:20:36,2021-06-02 22:30:46,2023-10-08 01:28:47,857 days 02:58:01,1.1806526806526807
3,True,1.0,0.0,w_1722935,6,5.0,2,2.0,0 days 00:16:24,2022-12-04 23:06:35,2022-12-05 00:22:11,0 days 01:15:36,11.0
3,True,1.0,0.0,w_1723053,5,6.0,2,2.0,0 days 00:04:48,2022-12-04 22:59:59,2022-12-04 23:28:35,0 days 00:28:36,11.0
3,False,1.0,0.0,w_1714224,21,11.0,20,10.0,0 days 01:56:48,2022-12-06 01:17:11,2022-12-06 21:14:47,0 days 19:57:36,32.0
3,True,0.3333333333333333,0.0,w_1717469,7,7.0,4,4.0,0 days 00:38:00,2022-12-05 03:10:23,2022-12-06 02:39:35,0 days 23:29:12,14.0
3,True,1.0,0.0,w_1732177,4,4.0,1,1.0,0 days 00:01:27,2022-12-02 06:44:23,2022-12-03 09:09:23,1 days 02:25:00,4.0
3,False,1.0,0.0,w_1884609,11,17.0,10,15.0,0 days 12:31:00,2022-10-24 18:32:59,2022-11-01 12:57:23,7 days 18:24:24,3.5
3,True,1.0,0.0,w_1887468,2,3.0,2,2.0,0 days 00:06:18,2022-10-31 16:09:23,2022-10-31 16:53:35,0 days 00:44:12,5.0
3,False,1.0,0.0,w_2413889,4,3.0,2,1.0,0 days 06:04:53.666666666,2022-06-13 09:39:16,2022-06-14 12:33:39,1 days 02:54:23,3.5
3,True,0.0,0.0,w_17436,724,1038.0,692,911.0,0 days 02:07:48,2022-03-25 21:21:43,2023-12-21 06:15:23,635 days 08:53:40,2.770440251572327
3,True,1.0,0.0,w_171820,599,416.0,594,413.0,0 days 19:34:12.333333333,2021-03-07 08:24:50,2023-11-21 22:38:43,989 days 14:13:53,1.0252525252525253
3,True,0.0,0.0,w_172028,476,345.0,463,325.0,0 days 00:46:00,2021-11-03 01:01:46,2023-12-15 20:25:35,772 days 19:23:49,1.0620957309184993
3,True,0.0,0.0,w_921519,22,19.0,22,19.0,0 days 01:05:01.846153846,2023-04-10 07:47:47,2023-04-18 13:00:35,8 days 05:12:48,4.555555555555555
3,True,0.0,0.0,w_3279,366,944.0,278,839.0,0 days 01:05:54,2022-01-15 04:26:59,2023-12-22 14:47:32,706 days 10:20:33,1.852899575671853
3,True,1.0,0.0,w_1736835,3,3.0,1,1.0,0 days 00:02:52,2022-12-02 12:19:35,2022-12-02 12:33:59,0 days 00:14:24,6.0
3,True,1.0,0.0,w_326711,51,103.0,51,103.0,0 days 12:26:35.636363636,2023-07-11 17:35:23,2023-10-06 12:06:59,86 days 18:31:36,1.7701149425287357
3,True,1.0,0.3333333333333333,w_929642,62,63.0,59,62.0,0 days 17:01:04,2023-03-19 05:02:23,2023-04-17 13:20:23,29 days 08:18:00,4.166666666666667
3,False,1.0,0.0,w_248560,35,3.0,35,3.0,0 days 10:33:48,2023-10-08 07:38:59,2023-10-30 14:32:59,22 days 06:54:00,1.6521739130434785
3,True,1.0,0.0,w_184230,354,288.0,352,287.0,0 days 04:10:10,2023-02-21 16:59:47,2023-12-20 23:07:39,302 days 06:07:52,2.118811881188119
3,True,0.6666666666666666,0.0,w_10234,31,12.0,31,12.0,0 days 01:41:36,2023-11-24 09:03:59,2023-12-22 09:39:23,28 days 00:35:24,1.4827586206896552
3,False,1.0,0.0,w_186067,226,153.0,225,152.0,0 days 03:13:48,2022-12-14 08:38:47,2023-12-04 12:36:23,355 days 03:57:36,1.0646067415730338
